App,Category,Reviews,Size,Installs,IsFree,Price,Age,Genre,Last_Updated,Current_Ver,Android_Ver,Rating,Size_MB,Last_Updated_Year,Version,Min_Android,Is_Free,Category_Code,Price_Code,Genre_Code
Learn Top 300 English Words,FAMILY,61600,3.4M,1000000.0,Free,0,Everyone,Education,24-Feb-18,3.1,2.3 and up,4.7,3.4,2018.0,3.1,2.3,1,12,0,39
Chess Free,GAME,1375988,15M,50000000.0,Free,0,Everyone,Board,7-Jun-18,2.72,4.1 and up,4.5,15.0,2018.0,2.72,4.1,1,15,0,16
EO.TRADE - Coin sale,FINANCE,95,1.5M,10000.0,Free,0,Everyone,Finance,5-Jun-18,0.3,4.0.3 and up,4.3,1.5,2018.0,0.3,4.0,1,13,0,59
EO Network,BUSINESS,13,21M,1000.0,Free,0,Teen,Business,20-Sep-17,1.0.3,4.4 and up,3.5,21.0,2017.0,1.0,4.4,1,5,0,22
The EO Bar,HEALTH_AND_FITNESS,416,34M,10000.0,Paid,6.99,Everyone,Health & Fitness,2-Jul-18,1.3.7,4.1 and up,4.7,34.0,2018.0,1.3,4.1,0,16,76,61
EO Global,BUSINESS,13,8.9M,1000.0,Free,0,Everyone,Business,20-Oct-16,3.2,4.1 and up,2.6,8.9,2016.0,3.2,4.1,1,5,0,22
EO SouthAsia,BUSINESS,8,19M,100.0,Free,0,Teen,Business,25-Apr-18,1.0.23,4.1 and up,4.2,19.0,2018.0,1.0,4.1,1,5,0,22
EO Bijbel Open,LIFESTYLE,102,41M,10000.0,Free,0,Everyone,Lifestyle,24-Nov-16,2.0.0,4.0.3 and up,4.3,41.0,2016.0,2.0,4.0,1,19,0,65
Masha and the Bear,FAMILY,15105,36M,1000000.0,Free,0,Everyone,Education,11-Jun-18,3.1.8,4.3 and up,4.4,36.0,2018.0,3.1,4.3,1,12,0,39
Free games: Masha and the Bear,FAMILY,34514,60M,5000000.0,Free,0,Everyone,Puzzle;Brain Games,20-Jul-18,1.2.8,4.1 and up,4.3,60.0,2018.0,1.2,4.1,1,12,0,82
Masha and the Bear Child Games,FAMILY,288606,92M,10000000.0,Free,0,Everyone,Adventure;Education,8-May-18,2.7.4,4.0 and up,4.1,92.0,2018.0,2.7,4.0,1,12,0,6
Masha and Bear: Cooking Dash,FAMILY,151374,54M,10000000.0,Free,0,Everyone,Role Playing;Brain Games,5-Jun-18,1.2.7,4.1 and up,4.3,54.0,2018.0,1.2,4.1,1,12,0,90
Masha and the Bear. Games for kids,FAMILY,6231,31M,1000000.0,Free,0,Everyone,Educational;Pretend Play,13-Jul-18,2.6,4.0.3 and up,4.6,31.0,2018.0,2.6,4.0,1,12,0,51
Masha and The Bear Jam Day Match 3 games for kids,FAMILY,50060,98M,1000000.0,Free,0,Everyone,Puzzle;Brain Games,7-Aug-18,1.4.83,4.1 and up,4.6,98.0,2018.0,1.4,4.1,1,12,0,82
Where's My Water?,FAMILY,188740,69M,1000000.0,Paid,1.99,Everyone,Puzzle;Brain Games,5-Jul-18,1.16.0,4.2 and up,4.7,69.0,2018.0,1.16,4.2,0,12,15,82
Frozen Free Fall,FAMILY,1574546,37M,50000000.0,Free,0,Everyone,Puzzle;Action & Adventure,27-Jul-18,6.7.0,4.2 and up,4.3,37.0,2018.0,6.7,4.2,1,12,0,81
Urban Car Simulator,FAMILY,23292,20M,1000000.0,Free,0,Everyone,Simulation,19-Sep-17,1.4,2.3 and up,4.2,20.0,2017.0,1.4,2.3,1,12,0,94
Masha and the Bear: House Cleaning Games for Girls,FAMILY,43852,77M,10000000.0,Free,0,Everyone,Role Playing;Pretend Play,19-Jul-18,1.9.10,4.1 and up,4.5,77.0,2018.0,1.9,4.1,1,12,0,92
Masha and the Bear. Educational Games,FAMILY,46369,33M,10000000.0,Free,0,Everyone,Educational;Brain Games,13-Jul-18,2.3,4.0.3 and up,4.5,33.0,2018.0,2.3,4.0,1,12,0,48
Bluetooth Pair,TOOLS,1960,2.7M,1000000.0,Free,0,Everyone,Tools,4-Aug-18,2.5,4.1 and up,3.5,2.7,2018.0,2.5,4.1,1,30,0,104
Sports Car Driving Simulator 2018,GAME,2178,57M,500000.0,Free,0,Everyone,Racing,28-Mar-18,1.1,4.1 and up,4.3,57.0,2018.0,1.1,4.1,1,15,0,85
Masha and the Bear: Good Night!,FAMILY,29155,83M,1000000.0,Free,0,Everyone,Educational;Pretend Play,26-Jul-18,1.0.4,4.1 and up,4.6,83.0,2018.0,1.0,4.1,1,12,0,51
Masha and the Bear: Climb Racing and Car Games,FAMILY,2200,73M,1000000.0,Free,0,Everyone,Racing;Pretend Play,23-Jul-18,1.1.0,4.1 and up,4.5,73.0,2018.0,1.1,4.1,1,12,0,87
EP Mobile,MEDICAL,267,2.3M,50000.0,Free,0,Everyone,Medical,8-Jul-18,2.18,4.0 and up,4.3,2.3,2018.0,2.18,4.0,1,21,0,68
EP RSS Reader,COMMUNICATION,4,892k,100.0,Free,0,Everyone,Communication,16-Jul-18,0.99,4.0.3 and up,3.8,0.87109375,2018.0,0.99,4.0,1,7,0,36
EP Horlogerie,LIFESTYLE,18,24M,1000.0,Free,0,Everyone,Lifestyle,28-Mar-18,4.0.2,4.0.3 and up,4.9,24.0,2018.0,4.0,4.0,1,19,0,65
The Visitor: Ep.2 - Sleepover Slaughter,GAME,5731,31M,1000000.0,Free,0,Mature 17+,Adventure,2-Jan-18,1.1.5,4.1 and up,4.3,31.0,2018.0,1.1,4.1,1,15,0,3
Superbrothers Sword & Sworcery,GAME,11023,16M,100000.0,Paid,3.99,Teen,Adventure,26-Jan-18,1.0.20,2.3 and up,4.4,16.0,2018.0,1.0,2.3,0,15,53,3
EP Lab Digest,MEDICAL,11,12M,500.0,Free,0,Everyone,Medical,12-Jul-18,1000000.6,4.1 and up,2.3,12.0,2018.0,1000000.6,4.1,1,21,0,68
EP Research Service,BOOKS_AND_REFERENCE,14,27M,1000.0,Free,0,Everyone,Books & Reference,5-Mar-18,1.9,4.1 and up,4.7,27.0,2018.0,1.9,4.1,1,4,0,19
The Great Wobo Escape Ep.1,FAMILY,11,20M,500.0,Paid,1.99,Everyone 10+,Action;Action & Adventure,3-May-16,1.0.3289,4.1 and up,4.3,20.0,2016.0,1.0,4.1,0,12,15,2
The Visitor: Ep.1 - Kitty Cat Carnage,GAME,3017,39M,500000.0,Free,0,Mature 17+,Adventure,2-Jan-18,1.3.7,4.3 and up,4.4,39.0,2018.0,1.3,4.3,1,15,0,3
What's Your Story?™ ft Charmed,FAMILY,39661,47M,1000000.0,Free,0,Teen,Role Playing,2-Aug-18,1.10.4,5.0 and up,4.1,47.0,2018.0,1.1,5.0,1,12,0,88
EP Gem Hunter,GAME,79,31M,1000.0,Free,0,Everyone 10+,Action,17-Jan-16,1.1.0,2.3 and up,4.6,31.0,2016.0,1.1,2.3,1,15,0,1
EP Chain Reaction,FAMILY,249,21M,10000.0,Free,0,Everyone,Casual;Brain Games,10-Apr-16,1.2.2,2.3 and up,3.9,21.0,2016.0,1.2,2.3,1,12,0,29
Gate Of Death Ep: 1,GAME,7,34M,100.0,Free,0,Everyone,Adventure,7-Oct-16,1.1,2.3 and up,4.4,34.0,2016.0,1.1,2.3,1,15,0,3
Sonic 4™ Episode I,GAME,8014,37M,100000.0,Paid,2.99,Everyone,Arcade,4-Apr-16,1.5.0,2.2 and up,3.7,37.0,2016.0,1.5,2.2,0,15,40,7
Naruto Shippuden - Watch Free!,VIDEO_PLAYERS,141515,5.7M,10000000.0,Free,0,Teen,Video Players & Editors,23-Apr-14,0.6.0,2.3 and up,3.9,5.7,2014.0,0.6,2.3,1,32,0,110
Operate Now: Hospital,FAMILY,254861,52M,10000000.0,Free,0,Teen,Simulation,1-Aug-18,1.20.3,4.4 and up,4.3,52.0,2018.0,1.2,4.4,1,12,0,94
Multi Surgery ER Emergency Hospital : Doctor Game,FAMILY,227,69M,10000.0,Free,0,Teen,Educational,21-Jun-18,1.2,4.0 and up,4.1,69.0,2018.0,1.2,4.0,1,12,0,46
ER Surgery Simulator,FAMILY,19601,56M,1000000.0,Free,0,Everyone 10+,Casual,6-Jun-18,1.0.4,4.1 and up,3.6,56.0,2018.0,1.0,4.1,1,12,0,27
Eye Transplant : ER Emergency Hospital,FAMILY,1938,62M,1000000.0,Free,0,Teen,Educational,25-May-18,1.6,4.1 and up,3.9,62.0,2018.0,1.6,4.1,1,12,0,46
Doctor X - ER On Wheels,FAMILY,12781,51M,1000000.0,Free,0,Everyone,Casual;Pretend Play,6-Jun-18,1.0.9,4.1 and up,3.6,51.0,2018.0,1.0,4.1,1,12,0,33
Foot Surgery Hospital Simulator: ER Doctor Games,FAMILY,314,28M,100000.0,Free,0,Everyone,Casual,15-Jan-18,1.1,5.1 and up,3.9,28.0,2018.0,1.1,5.1,1,12,0,27
Plastic Surgery Surgeon Simulator Er Doctor Games,FAMILY,3482,37M,500000.0,Free,0,Everyone,Casual,7-Aug-18,1.6,4.4 and up,3.7,37.0,2018.0,1.6,4.4,1,12,0,27
Shoulder Surgery ER Emergency Doctor Game,FAMILY,55,46M,10000.0,Free,0,Teen,Educational,7-Nov-17,1.0.1,4.0 and up,3.9,46.0,2017.0,1.0,4.0,1,12,0,46
ER Blood Draw Doctor & Surgeon,FAMILY,154,58M,50000.0,Free,0,Teen,Educational,13-Jun-18,1.8,4.0.3 and up,4.0,58.0,2018.0,1.8,4.0,1,12,0,46
"ER Emergency Hospital - Brain, Knee, Eye Surgery",FAMILY,25,41M,1000.0,Free,0,Teen,Educational,21-Jul-17,1.1,2.3 and up,3.8,41.0,2017.0,1.1,2.3,1,12,0,46
Virtual Brain Surgery Simulator : Kid ER Emergency,FAMILY,20,55M,5000.0,Free,0,Teen,Educational,23-Feb-18,1.1,4.0 and up,3.8,55.0,2018.0,1.1,4.0,1,12,0,46
Crazy ER Open Heart Surgery Simulator,FAMILY,2936,45M,500000.0,Free,0,Everyone,Simulation,26-Oct-17,1.5,4.0 and up,4.0,45.0,2017.0,1.5,4.0,1,12,0,94
ER Injection Simulator: Blood Test Doctor Hospital,FAMILY,3263,47M,1000000.0,Free,0,Everyone 10+,Role Playing,29-May-18,2.6.4,4.1 and up,4.2,47.0,2018.0,2.6,4.1,1,12,0,88
Virtual Mom Surgery Doctor : ER Emergency Hospital,FAMILY,1130,77M,100000.0,Free,0,Teen,Educational,15-May-18,1.4,4.0 and up,4.0,77.0,2018.0,1.4,4.0,1,12,0,46
Doctor Games For Girls - Hospital ER,FAMILY,51,39M,5000.0,Free,0,Everyone,Casual,16-Apr-18,2.1,4.1 and up,4.5,39.0,2018.0,2.1,4.1,1,12,0,27
ER Doctor City Emergency - Surgery City Doc FREE,FAMILY,1909,84M,100000.0,Free,0,Teen,Educational,13-Jun-18,2.1,4.0.3 and up,3.9,84.0,2018.0,2.1,4.0,1,12,0,46
DMC ER Now,MEDICAL,6,5.3M,1000.0,Free,0,Everyone,Medical,16-Mar-17,1.4,2.3 and up,4.3,5.3,2017.0,1.4,2.3,1,21,0,68
Cardinal Glennon ER Reference,MEDICAL,19,20M,1000.0,Free,0,Everyone 10+,Medical,21-Sep-17,1.8.3,4.1 and up,4.2,20.0,2017.0,1.8,4.1,1,21,0,68
The NBC App - Watch Live TV and Full Episodes,FAMILY,58104,17M,5000000.0,Free,0,Teen,Entertainment,5-Jul-18,4.18.1,4.1 and up,4.1,17.0,2018.0,4.18,4.1,1,12,0,52
Fill 'er Up,TRAVEL_AND_LOCAL,58,18k,5000.0,Free,0,Everyone,Travel & Local,27-Feb-17,1.1,1.6 and up,3.2,0.017578125,2017.0,1.1,1.6,1,31,0,106
Ankle Surgery ER Emergency,FAMILY,10449,29M,1000000.0,Free,0,Teen,Educational,2-Dec-16,1.7,2.3 and up,3.3,29.0,2016.0,1.7,2.3,1,12,0,46
ES Task Manager (Task Killer ),BUSINESS,171771,3.2M,10000000.0,Free,0,Everyone,Business,15-Jan-18,2.0.6.4,2.1 and up,4.3,3.2,2018.0,2.0,2.1,1,5,0,22
ES Disk Analyzer - Storage Space,PRODUCTIVITY,5867,4.4M,100000.0,Free,0,Everyone,Productivity,31-Oct-17,1.0.2.9,4.0 and up,4.7,4.4,2017.0,1.0,4.0,1,26,0,79
ES App Locker,TOOLS,32207,3.4M,1000000.0,Free,0,Everyone,Tools,16-Aug-17,1.1.8.2,2.1 and up,4.3,3.4,2017.0,1.1,2.1,1,30,0,104
ES Material Theme for Pro,PRODUCTIVITY,14428,1.2M,1000000.0,Free,0,Everyone,Productivity,3-Dec-15,2.0.3,2.2 and up,4.2,1.2,2015.0,2.0,2.2,1,26,0,79
ES Holo Theme for Pro,PRODUCTIVITY,4737,1.7M,500000.0,Free,0,Everyone,Productivity,26-Nov-15,2.0.3,2.0 and up,4.2,1.7,2015.0,2.0,2.0,1,26,0,79
ES File Explorer,TOOLS,278,2.8M,100000.0,Free,0,Everyone,Tools,2-Jul-18,3.1.5,4.0 and up,4.1,2.8,2018.0,3.1,4.0,1,30,0,104
ES Classic Theme,TOOLS,20865,2.2M,1000000.0,Free,0,Everyone,Tools,30-Oct-15,2.0.3,2.1 and up,4.3,2.2,2015.0,2.0,2.1,1,30,0,104
ES Holo Theme,TOOLS,11449,1.7M,500000.0,Free,0,Everyone,Tools,2-Feb-16,2.0.4,2.0 and up,4.3,1.7,2016.0,2.0,2.0,1,30,0,104
"ES File Explorer & Manager, Locker Xplorer 2018",TOOLS,11,3.0M,1000.0,Free,0,Everyone,Tools,17-Mar-18,1.2,4.2 and up,3.5,3.0,2018.0,1.2,4.2,1,30,0,104
File Ex - ES File Explorer,TOOLS,24,5.0M,1000.0,Free,0,Everyone,Tools,27-Dec-17,1.1.6,4.2 and up,4.2,5.0,2017.0,1.1,4.2,1,30,0,104
OpenGL ES CapsViewer,TOOLS,78,375k,10000.0,Free,0,Everyone,Tools,1-Apr-18,0.6,4.3 and up,4.6,0.3662109375,2018.0,0.6,4.3,1,30,0,104
ES-IPTV,VIDEO_PLAYERS,944,11M,50000.0,Free,0,Everyone,Video Players & Editors,15-Oct-17,4.2.1,4.1 and up,4.0,11.0,2017.0,4.2,4.1,1,32,0,110
OpenGL-ES Info,TOOLS,249,626k,10000.0,Free,0,Everyone,Tools,8-Aug-13,1.4,1.6 and up,4.3,0.611328125,2013.0,1.4,1.6,1,30,0,104
Dr. ES PV Calculator,TOOLS,19,11M,500.0,Free,0,Everyone,Tools,11-Mar-18,3.4.7.2.16,4.1 and up,5.0,11.0,2018.0,3.4,4.1,1,30,0,104
ES File Explorer & File Manager 2018,TOOLS,24,2.9M,5000.0,Free,0,Everyone,Tools,17-Mar-18,1.1,4.2 and up,3.8,2.9,2018.0,1.1,4.2,1,30,0,104
Advanced calculator fx 991 es plus & 991 ms plus,FAMILY,7252,9.2M,500000.0,Free,0,Everyone,Education,2-Aug-18,3.3.1-build-02-08-2018-19-release,4.0 and up,4.7,9.2,2018.0,3.3,4.0,1,12,0,39
ES Solar,BUSINESS,3,4.7M,100.0,Free,0,Everyone,Business,17-May-18,1.2,4.1 and up,5.0,4.7,2018.0,1.2,4.1,1,5,0,22
ESLock File Recovery Lite,PRODUCTIVITY,460,161k,50000.0,Free,0,Everyone,Productivity,5-Jan-16,1.5.9,4.0.3 and up,3.0,0.1572265625,2016.0,1.5,4.0,1,26,0,79
Castle Clash: Epic Empire ES,FAMILY,584070,24M,5000000.0,Free,0,Everyone 10+,Strategy,18-Jul-18,1.4.1,4.1 and up,4.6,24.0,2018.0,1.4,4.1,1,12,0,101
¿Es Vegan?,FOOD_AND_DRINK,438,1.7M,10000.0,Free,0,Everyone,Food & Drink,1-Aug-17,2.2.3,3.0 and up,4.6,1.7,2017.0,2.2,3.0,1,14,0,60
School scientific calculator fx 500 es plus 500 ms,FAMILY,1553,9.2M,100000.0,Free,0,Everyone,Education,2-Aug-18,3.3.1-build-02-08-2018-19-release,4.0 and up,4.6,9.2,2018.0,3.3,4.0,1,12,0,39
Esto Es Guerra TVN,FAMILY,1303,13M,100000.0,Free,0,Everyone,Entertainment,24-Jul-18,1.7.2,4.1 and up,4.5,13.0,2018.0,1.7,4.1,1,12,0,52
ET Markets : NSE & BSE India,FINANCE,24980,9.2M,1000000.0,Free,0,Everyone,Finance,16-Jul-18,2.1.3,4.1 and up,4.2,9.2,2018.0,2.1,4.1,1,13,0,59
ET Telecom from Economic Times,NEWS_AND_MAGAZINES,273,6.3M,10000.0,Free,0,Everyone,News & Magazines,7-Aug-18,2.9.0,4.1 and up,4.7,6.3,2018.0,2.9,4.1,1,22,0,72
Égalité et Réconciliation,NEWS_AND_MAGAZINES,58,3.8M,500.0,Paid,2.99,Everyone,News & Magazines,26-May-18,1.1.1,5.0 and up,4.9,3.8,2018.0,1.1,5.0,0,22,40,72
Economic Times : Market News Go Edition,NEWS_AND_MAGAZINES,39,4.2M,5000.0,Free,0,Everyone,News & Magazines,18-Apr-18,1.0.4,4.1 and up,4.3,4.2,2018.0,1.0,4.1,1,22,0,72
Hymnes et Louanges,BOOKS_AND_REFERENCE,1877,5.7M,100000.0,Free,0,Everyone,Books & Reference,21-Mar-17,2.4.1,4.1 and up,4.4,5.7,2017.0,2.4,4.1,1,4,0,19
Blagues et Histoires Drôles,FAMILY,859,5.3M,100000.0,Free,0,Teen,Entertainment,18-Feb-17,0.0.2,4.1 and up,3.9,5.3,2017.0,0.0,4.1,1,12,0,52
Google News,NEWS_AND_MAGAZINES,878065,13M,1000000000.0,Free,0,Teen,News & Magazines,1-Aug-18,5.2.0,4.4 and up,3.9,13.0,2018.0,5.2,4.4,1,22,0,72
Beauty and the Beast,FAMILY,70883,31M,1000000.0,Free,0,Everyone,Puzzle;Creativity,7-Aug-18,1.7.6,4.2 and up,4.4,31.0,2018.0,1.7,4.2,1,12,0,83
iTranslate Translator & Dictionary,PRODUCTIVITY,201718,35M,10000000.0,Free,0,Everyone,Productivity,11-Jul-18,4.6.15,4.1 and up,4.3,35.0,2018.0,4.6,4.1,1,26,0,79
Oggy,GAME,49971,61M,5000000.0,Free,0,Everyone,Arcade,29-Aug-17,1.3.1,4.0.3 and up,4.5,61.0,2017.0,1.3,4.0,1,15,0,7
Amino: Communities and Chats,SOCIAL,1264084,62M,10000000.0,Free,0,Teen,Social,7-Aug-18,1.8.19179,4.0.3 and up,4.8,62.0,2018.0,1.8,4.0,1,28,0,98
Nike Training Club - Workouts & Fitness Plans,HEALTH_AND_FITNESS,251618,93M,10000000.0,Free,0,Everyone,Health & Fitness,18-Jul-18,5.14.0,5.0 and up,4.6,93.0,2018.0,5.14,5.0,1,16,0,61
Pocket Mortys,FAMILY,174215,93M,10000000.0,Free,0,Everyone,Simulation,3-Aug-18,2.5.2,4.1 and up,4.5,93.0,2018.0,2.5,4.1,1,12,0,94
Hangouts Dialer - Call Phones,COMMUNICATION,122512,79k,10000000.0,Free,0,Everyone,Communication,2-Sep-15,0.1.100944346,4.0.3 and up,4.0,0.0771484375,2015.0,0.1,4.0,1,7,0,36
"Ideal Weight, BMI Calculator",HEALTH_AND_FITNESS,112384,5.0M,5000000.0,Free,0,Everyone,Health & Fitness,23-Feb-18,2.1.0,4.1 and up,4.2,5.0,2018.0,2.1,4.1,1,16,0,61
Voice changer with effects,FAMILY,1260903,8.7M,50000000.0,Free,0,Everyone,Entertainment,2-Aug-18,3.4.8,4.1 and up,4.2,8.7,2018.0,3.4,4.1,1,12,0,52
Fitness & Bodybuilding,HEALTH_AND_FITNESS,95201,61M,5000000.0,Free,0,Everyone,Health & Fitness,9-Jul-18,2.4.1,4.1 and up,4.6,61.0,2018.0,2.4,4.1,1,16,0,61
EU Mobile Money,FINANCE,460,6.1M,100000.0,Free,0,Everyone,Finance,16-Jul-18,1.6,4.0 and up,3.9,6.1,2018.0,1.6,4.0,1,13,0,59
EU Charter,BOOKS_AND_REFERENCE,33,37M,1000.0,Free,0,Everyone,Books & Reference,16-Jan-17,1.0.3,4.0 and up,4.6,37.0,2017.0,1.0,4.0,1,4,0,19
myLPG.eu,TRAVEL_AND_LOCAL,556,4.4M,50000.0,Free,0,Everyone,Travel & Local,25-Jul-18,1.95,4.0 and up,4.2,4.4,2018.0,1.95,4.0,1,31,0,106
YouCamp EU,TRAVEL_AND_LOCAL,39,32M,1000.0,Paid,2.56,Everyone,Travel & Local,20-Jul-13,1.3.1,2.2 and up,3.4,32.0,2013.0,1.3,2.2,0,31,35,106
Council Voting Calculator,COMMUNICATION,33,3.4M,5000.0,Free,0,Everyone,Communication,6-Jan-17,2.3.0,4.1 and up,3.9,3.4,2017.0,2.3,4.1,1,7,0,36
EU Flags Live Wallpaper,PERSONALIZATION,444,12M,10000.0,Paid,0.99,Everyone,Personalization,18-Nov-13,1.95,2.1 and up,4.3,12.0,2013.0,1.95,2.1,0,24,1,77
EU FTL Calculator,BUSINESS,60,1.8M,10000.0,Free,0,Everyone,Business,1-Jun-18,1.5.1,4.1 and up,3.6,1.8,2018.0,1.5,4.1,1,5,0,22
Passenger rights,TRAVEL_AND_LOCAL,442,2.5M,50000.0,Free,0,Everyone,Travel & Local,16-Jan-18,1.1.3,4.0.3 and up,3.9,2.5,2018.0,1.1,4.0,1,31,0,106
My EU,FAMILY,4,13M,100.0,Free,0,Everyone,Education,15-May-17,3.2.1,4.1 and up,3.8,13.0,2017.0,3.2,4.1,1,12,0,39
R-EU-READY,GAME,13,16M,500.0,Free,0,Everyone,Trivia,2-Mar-16,1.5,2.2 and up,4.1,16.0,2016.0,1.5,2.2,1,15,0,108
taxi.eu,TRAVEL_AND_LOCAL,1865,22M,100000.0,Free,0,Everyone,Travel & Local,28-Jun-18,10.7.1388,4.4 and up,4.1,22.0,2018.0,10.7,4.4,1,31,0,106
CVRIA,BUSINESS,68,3.5M,10000.0,Free,0,Everyone,Business,11-May-17,1.1.10,4.4 and up,4.7,3.5,2017.0,1.1,4.4,1,5,0,22
TAXLANDIA,FAMILY,141,65M,1000.0,Free,0,Everyone,Educational,6-Mar-18,1.8.2,4.3 and up,1.9,65.0,2018.0,1.8,4.3,1,12,0,46
European Solidarity Corps,SOCIAL,9,21M,1000.0,Free,0,Teen,Social,5-Jul-18,1.2.0,4.4 and up,3.6,21.0,2018.0,1.2,4.4,1,28,0,98
Have your say on Europe,COMMUNICATION,19,21M,500.0,Free,0,Everyone,Communication,19-Apr-18,1.1.0,4.1 and up,3.8,21.0,2018.0,1.1,4.1,1,7,0,36
Doorstep EU,NEWS_AND_MAGAZINES,67,12M,1000.0,Free,0,Everyone,News & Magazines,26-Jun-18,1.8,4.1 and up,4.5,12.0,2018.0,1.8,4.1,1,22,0,72
EURES - Your Job in Europe,BUSINESS,358,2.0M,50000.0,Free,0,Everyone,Business,18-Sep-17,1.4.1,2.3.3 and up,2.7,2.0,2017.0,1.4,2.3,1,5,0,22
EU Exit poll,LIFESTYLE,10,9.4M,100.0,Free,0,Everyone,Lifestyle,15-Jul-16,1.6,4.1 and up,5.0,9.4,2016.0,1.6,4.1,1,19,0,65
EU Life Explorer,NEWS_AND_MAGAZINES,2,12M,50.0,Free,0,Everyone,News & Magazines,8-May-17,1.1,4.1 and up,4.0,12.0,2017.0,1.1,4.1,1,22,0,72
daskal.eu,FAMILY,5,15M,50.0,Free,0,Everyone,Education,6-Oct-17,2.3.3,4.4 and up,5.0,15.0,2017.0,2.3,4.4,1,12,0,39
Campervan.Guide Pro,TRAVEL_AND_LOCAL,238,67M,10000.0,Paid,5.99,Everyone,Travel & Local,22-Jun-18,4.6.2,4.1 and up,4.2,67.0,2018.0,4.6,4.1,0,31,74,106
Qserve EU MDR First Aid,BUSINESS,2,17M,100.0,Free,0,Everyone,Business,11-May-17,1.2.22,4.1 and up,3.0,17.0,2017.0,1.2,4.1,1,5,0,22
Strawberry Shortcake Ice Cream Island,FAMILY,32200,15M,5000000.0,Free,0,Everyone,Casual;Pretend Play,6-Nov-17,1.2,4.1 and up,4.2,15.0,2017.0,1.2,4.1,1,12,0,33
Rail Planner Eurail/Interrail,MAPS_AND_NAVIGATION,3596,31M,1000000.0,Free,0,Everyone,Maps & Navigation,15-Jun-18,3.0.1 (70),4.0 and up,4.2,31.0,2018.0,3.0,4.0,1,20,0,67
ChargeHub - Find EV & Tesla Charging Stations,MAPS_AND_NAVIGATION,796,25M,50000.0,Free,0,Everyone,Maps & Navigation,18-May-18,6.7.0,4.0.3 and up,4.6,25.0,2018.0,6.7,4.0,1,20,0,67
PlugShare,MAPS_AND_NAVIGATION,4501,26M,100000.0,Free,0,Teen,Maps & Navigation,25-Jul-18,3.5.1,4.0.3 and up,4.7,26.0,2018.0,3.5,4.0,1,20,0,67
NEXTCHARGE - Charging Stations,MAPS_AND_NAVIGATION,891,6.4M,50000.0,Free,0,Everyone,Maps & Navigation,26-Jul-18,4.5.1,4.1 and up,4.3,6.4,2018.0,4.5,4.1,1,20,0,67
EV Connect,MAPS_AND_NAVIGATION,25,5.8M,1000.0,Free,0,Everyone,Maps & Navigation,6-Aug-18,2.10.0,5.0 and up,2.8,5.8,2018.0,2.1,5.0,1,20,0,67
EV Stations Hawaii,MAPS_AND_NAVIGATION,7,2.5M,1000.0,Free,0,Everyone,Maps & Navigation,30-May-17,3.0.6,4.1 and up,3.6,2.5,2017.0,3.0,4.1,1,20,0,67
EV Trip Optimizer for Tesla,AUTO_AND_VEHICLES,46,6.6M,1000.0,Free,0,Everyone,Auto & Vehicles,26-Jun-18,3.4,4.1 and up,3.2,6.6,2018.0,3.4,4.1,1,2,0,14
JuiceNet - Smart EV Charging,MAPS_AND_NAVIGATION,106,24M,5000.0,Free,0,Everyone,Maps & Navigation,9-Jul-18,2.1.223,4.0 and up,3.5,24.0,2018.0,2.1,4.0,1,20,0,67
Zap-Map: EV charging points UK,MAPS_AND_NAVIGATION,181,9.8M,10000.0,Free,0,Everyone,Maps & Navigation,6-Jul-18,4.0.4,4.1 and up,3.8,9.8,2018.0,4.0,4.1,1,20,0,67
EV Charging,MAPS_AND_NAVIGATION,8,32M,1000.0,Free,0,Everyone,Maps & Navigation,1-Aug-17,2.0.0,4.1 and up,3.5,32.0,2017.0,2.0,4.1,1,20,0,67
Simple EV Calc,PRODUCTIVITY,105,72M,1000.0,Free,0,Everyone,Productivity,16-Oct-17,2.2.2,4.4 and up,4.2,72.0,2017.0,2.2,4.4,1,26,0,79
Electric Car Charging Points: Ev charger Stations,MAPS_AND_NAVIGATION,8,8.1M,100.0,Free,0,Everyone,Maps & Navigation,3-Aug-18,1.3,4.1 and up,4.5,8.1,2018.0,1.3,4.1,1,20,0,67
ELMO EV Charging,MAPS_AND_NAVIGATION,14,6.2M,1000.0,Free,0,Everyone,Maps & Navigation,25-Jan-18,2.1.05,4.0.3 and up,3.4,6.2,2018.0,2.1,4.0,1,20,0,67
Bolt - EV Charging Service,AUTO_AND_VEHICLES,9,8.4M,100.0,Free,0,Everyone,Auto & Vehicles,23-Mar-18,2.2.0,5.0 and up,3.0,8.4,2018.0,2.2,5.0,1,2,0,14
To-U - free EV public charging,TRAVEL_AND_LOCAL,75,19M,1000.0,Free,0,Everyone,Travel & Local,23-May-18,2.9.0,4.1 and up,4.4,19.0,2018.0,2.9,4.1,1,31,0,106
Light Meter - EV,PHOTOGRAPHY,26,8.5M,1000.0,Free,0,Everyone,Photography,2-Aug-18,4.1.1,4.4 and up,4.0,8.5,2018.0,4.1,4.4,1,25,0,78
EV Finder,TOOLS,29,23M,1000.0,Free,0,Everyone,Tools,7-Feb-17,2.7,2.3 and up,4.3,23.0,2017.0,2.7,2.3,1,30,0,104
EV Real Estate Search,LIFESTYLE,88,20M,5000.0,Free,0,Everyone,Lifestyle,13-Jul-18,5.600.49,4.0.3 and up,4.1,20.0,2018.0,5.6,4.0,1,19,0,65
